4.95734796550373	2.109797273774916e-6
4.988501007610953	2.3818585888069066e-6
5.019314494547373	2.670425316597669e-6
5.049791434410537	2.975499267199311e-6
5.079934548111037	3.297082228514992e-6
5.109746269956291	3.6351759641339854e-6
5.139228747072962	3.989782213220661e-6
4.976590155719713	1.1969663923361296e-6
5.00817312045469	1.4039094999862554e-6
5.039423934524001	1.6273536903033128e-6
5.070346047015892	1.8673008549963122e-6
5.100942644045503	2.123752866733941e-6
5.131216651622408	2.396711578034338e-6
5.161170737578361	2.6861788201548724e-6
4.993685790250747	5.411010702283115e-7
5.025668289046608	6.829318764389747e-7
5.057324433170762	8.412591434026061e-7
5.08865802680726	1.016084832494713e-6
5.119672627995783	1.2074108884929662e-6
5.150371553078331	1.4152392386890254e-6
5.180757880345293	1.6395717931105838e-6
5.008803038666876	1.4222239230754496e-7
5.041160353593489	2.1894785517950766e-7
5.073195823499683	3.1216490531393864e-7
5.104913545807587	4.2187556426043216e-7
5.136317383501061	5.480818387471054e-7
5.167410970711573	6.907857209581535e-7
5.198197717585632	8.499891878122058e-7
5.22868081445061	1.0256942000186342e-6
5.054796960418158	1.19756348171407e-8
5.087190493445863	4.0090121944391655e-8
5.119269989534881	8.469317691606193e-8
5.151039567832195	1.4578686108324132e-7
5.182503127540584	2.2337322291843267e-7
5.213664353689647	3.1745429718288426e-7
5.244526722263752	4.280321054817016e-7
5.0667046158612825	6.202997054893801e-8
5.099438754601789	2.5050380936253447e-8
5.131861667345764	4.5541174165109055e-9
5.163977693500076	5.432897465240671e-10
5.195790958577407	1.3019995970253717e-8
5.2273053806615914	4.198632247431889e-8
5.258524676265429	8.744434287777378e-8
5.0769925500698045	3.691225711199841e-7
5.110052930405642	2.6705813011007606e-7
5.1428041429155105	1.814715946957257e-7
5.175250720666752	1.123651177659113e-7
5.207396986753145	5.974084171800342e-8
5.239247061314708	2.3600898402253992e-8
5.270804867972987	3.947408677706932e-9
5.302074139710776	7.824823011759463e-10
5.119130517465777	7.661230179700772e-7
5.152197570773656	6.154559384352608e-7
5.184961582246018	4.812633748740858e-7
5.217427051178592	3.6354750965195137e-7
5.249598276670701	2.623105154198057e-7
5.281479364533109	1.7755455500312325e-7
5.313074233655003	1.0928178134639312e-7
5.126756663859616	1.5222521727586975e-6
5.160129303507048	1.306514891885602e-6
5.193199929284353	1.107246435150255e-6
5.225973200793031	9.244490209447954e-7
5.258453578859229	7.581248590016187e-7
5.29064533284695	6.082761498937827e-7
5.322552547434522	4.7490508575664947e-7
5.16667595488979	2.254653854449895e-6
5.200044296972286	1.9903202713167367e-6
5.233115970359158	1.742451935293765e-6
5.265895584799925	1.5110510901417131e-6
5.2983875593004415	1.296119970850551e-6
5.330596129256636	1.0976608046942003e-6
5.362525353087266	9.1567581017582e-7
5.171905051075647	3.4598760849102743e-6
5.2055638335441765	3.130488667180131e-6
5.238926192161467	2.8175605732427837e-6
5.271996876197016	2.521094077834185e-6
5.304780443996122	2.2410914474191306e-6
5.337281270439534	1.9775549419120964e-6
5.369503553900017	1.7304868128453776e-6
5.175876365684845	4.9221828732348705e-6
5.209819694831488	4.52775339676581e-6
5.243466453733011	4.149777202366866e-6
5.276821524422394	3.7882565934177497e-6
5.309889597084509	3.443193866081717e-6
5.342675177820421	3.114591309638648e-6
5.3751825959001795	2.8024512063740126e-6
5.407416010538625	2.5067758306907e-6
5.212866179866985	6.18211437697358e-6
5.246792282246053	5.739102196755663e-6
5.280426326628076	5.312539477164703e-6
5.31377312974495	4.902428541730952e-6
5.346837322980395	4.508771707434356e-6
5.37962335990602	4.131571284149427e-6
5.412135523331976	3.7708295759220083e-6
5.214751663637607	8.093569799194622e-6
5.248953115372697	7.585534173293327e-6
5.2828618168960455	7.093941779001689e-6
5.316482707962051	6.618794965440601e-6
5.349820541154893	6.160096075069623e-6
5.382879889699747	5.717847444408618e-6
5.415665154781748	5.292051403538167e-6
5.448180572398448	4.882710276099545e-6
5.249993103539072	9.689070108342966e-6
5.284173100213803	9.132460880301174e-6
5.318064419979797	8.592290930309332e-6
5.351671934039388	8.068562624974353e-6
5.3850003321957	7.561278325185494e-6
5.418054130432013	7.07044038589233e-6
5.4508376780174075	6.59605115599371e-6
5.284400545511815	0.00001142809260001876
5.318559495893994	0.000010822912641539338
5.352433617363469	0.00001023416795437049
5.386027714507812	9.661860922549616e-6
5.419346415871552	9.105993924118929e-6
5.45239418131311	8.566569332124631e-6
5.485175308909738	8.043589513451188e-6
5.318004908800174	0.000013310654811582444
5.3521433443885185	0.00001265690714497003
5.386000590959477	0.00001201959069285774
5.4195813884886	0.000011398707855603263
5.452890305891824	0.000010794261027957665
5.48593174817085	0.000010206252600064579
5.350835029360288	0.000015336773849627946
5.384953585446593	0.000014634461643070472
5.418794399694229	0.000013948576545630423
5.452362149505213	0.000013279120973375138
5.485661345868168	0.000012626097337653519
5.5186963403027685	0.000011989508044096821
5.382917848889038	0.00001750646640830133
5.417017248450551	0.000016755592969430744
5.4508421744374775	0.00001602114248783204
5.48439724372769	0.000015303117395115692
5.517686911126658	0.000014601520117507594
5.414278582405049	0.00001981974878356718
5.4483596223716235	0.000019020317555129562
5.482169290534095	0.00001823730508720978
